"","location","TIME","gdp_per_capita"
"1908","NZL",1991.75,14540.567714
"1909","NZL",1992,14615.223023
"1910","NZL",1992.25,14825.891569
"1911","NZL",1992.5,14593.586907
"1912","NZL",1992.75,14796.748781
"1913","NZL",1993,15158.491554
"1914","NZL",1993.25,15375.257945
"1915","NZL",1993.5,15851.896922
"1916","NZL",1993.75,16144.124613
"1917","NZL",1994,16638.630673
"1918","NZL",1994.25,16712.741879
"1919","NZL",1994.5,16818.488447
"1920","NZL",1994.75,16995.398605
"1921","NZL",1995,17242.858628
"1922","NZL",1995.25,17640.243237
"1923","NZL",1995.5,17654.109487
"1924","NZL",1995.75,17867.998101
"1925","NZL",1996,18051.305655
"1926","NZL",1996.25,18265.996333
"1927","NZL",1996.5,18454.332061
"1928","NZL",1996.75,18589.809395
"1929","NZL",1997,18524.880181
"1930","NZL",1997.25,18960.148427
"1931","NZL",1997.5,19334.420508
"1932","NZL",1997.75,19021.766668
"1933","NZL",1998,18979.901137
"1934","NZL",1998.25,18887.499141
"1935","NZL",1998.5,19113.15569
"1936","NZL",1998.75,19538.219756
"1937","NZL",1999,19816.096515
"1938","NZL",1999.25,20021.660402
"1939","NZL",1999.5,20316.787786
"1940","NZL",1999.75,20615.079712
"1941","NZL",2000,21203.548831
"1942","NZL",2000.25,21053.91325
"1943","NZL",2000.5,21209.956505
"1944","NZL",2000.75,21439.443935
"1945","NZL",2001,21350.10974
"1946","NZL",2001.25,22161.317584
"1947","NZL",2001.5,22164.269127
"1948","NZL",2001.75,22458.687383
"1949","NZL",2002,22688.75601
"1950","NZL",2002.25,22850.51561
"1951","NZL",2002.5,23112.901779
"1952","NZL",2002.75,23446.126845
"1953","NZL",2003,23341.500684
"1954","NZL",2003.25,23176.770733
"1955","NZL",2003.5,23483.742128
"1956","NZL",2003.75,23902.024303
"1957","NZL",2004,24663.775549
"1958","NZL",2004.25,24870.322521
"1959","NZL",2004.5,24917.296806
"1960","NZL",2004.75,24819.870577
"1961","NZL",2005,24679.513677
"1962","NZL",2005.25,25226.153709
"1963","NZL",2005.5,25496.364592
"1964","NZL",2005.75,25859.86824
"1965","NZL",2006,26573.506158
"1966","NZL",2006.25,26919.877333
"1967","NZL",2006.5,27598.032723
"1968","NZL",2006.75,27833.963675
"1969","NZL",2007,28165.185492
"1970","NZL",2007.25,28571.326402
"1971","NZL",2007.5,29035.831455
"1972","NZL",2007.75,29416.159007
"1973","NZL",2008,29705.471329
"1974","NZL",2008.25,29643.651182
"1975","NZL",2008.5,29993.856583
"1976","NZL",2008.75,30096.577509
"1977","NZL",2009,29999.025725
"1978","NZL",2009.25,30296.740209
"1979","NZL",2009.5,30356.798943
"1980","NZL",2009.75,30654.941588
"1981","NZL",2010,30911.871082
"1982","NZL",2010.25,31106.51905
"1983","NZL",2010.5,30861.343647
"1984","NZL",2010.75,30962.470682
"1985","NZL",2011,31796.210686
"1986","NZL",2011.25,32375.065702
"1987","NZL",2011.5,32768.945094
"1988","NZL",2011.75,32682.828265
"1989","NZL",2012,32158.606199
"1990","NZL",2012.25,32389.352444
"1991","NZL",2012.5,32961.586659
"1992","NZL",2012.75,33886.501353
"1993","NZL",2013,35076.854216
"1994","NZL",2013.25,35856.93451
"1995","NZL",2013.5,36668.485389
"1996","NZL",2013.75,36869.933865
"1997","NZL",2014,37003.671618
"1998","NZL",2014.25,37007.028341
"1999","NZL",2014.5,37306.328157
"2000","NZL",2014.75,37562.886075
"2001","NZL",2015,37616.891845
"2002","NZL",2015.25,38022.957881
"2003","NZL",2015.5,38549.23735
"2004","POL",1995,7244.281685
"2005","POL",1995.25,7386.739355
"2006","POL",1995.5,7593.4091
"2007","POL",1995.75,7748.089837
"2008","POL",1996,7955.207592
"2009","POL",1996.25,8159.718009
"2010","POL",1996.5,8286.826353
"2011","POL",1996.75,8064.45033
"2012","POL",1997,8607.872744
"2013","POL",1997.25,8760.138264
"2014","POL",1997.5,8906.114544
"2015","POL",1997.75,9100.261094
"2016","POL",1998,9305.899852
"2017","POL",1998.25,9426.080471
"2018","POL",1998.5,9582.746349
"2019","POL",1998.75,9452.977654
"2020","POL",1999,9664.705956
"2021","POL",1999.25,9873.434613
"2022","POL",1999.5,10099.342709
"2023","POL",1999.75,10246.949523
"2024","POL",2000,10392.772316
"2025","POL",2000.25,10550.285694
"2026","POL",2000.5,10605.944796
"2027","POL",2000.75,10756.004207
"2028","POL",2001,10838.864102
"2029","POL",2001.25,10909.692571
"2030","POL",2001.5,11069.785813
"2031","POL",2001.75,11175.793393
"2032","POL",2002,11382.618334
"2033","POL",2002.25,11532.710406
"2034","POL",2002.5,11673.454361
"2035","POL",2002.75,11774.543776
"2036","POL",2003,11759.275441
"2037","POL",2003.25,11932.818436
"2038","POL",2003.5,12147.365764
"2039","POL",2003.75,12322.156534
"2040","POL",2004,12730.496463
"2041","POL",2004.25,13008.591819
"2042","POL",2004.5,13081.645039
"2043","POL",2004.75,13329.277312
"2044","POL",2005,13469.784015
"2045","POL",2005.25,13604.520131
"2046","POL",2005.5,13939.971703
"2047","POL",2005.75,14166.298722
"2048","POL",2006,14526.265445
"2049","POL",2006.25,14915.723777
"2050","POL",2006.5,15360.654219
"2051","POL",2006.75,15705.047902
"2052","POL",2007,16286.10457
"2053","POL",2007.25,16700.330463
"2054","POL",2007.5,17018.225191
"2055","POL",2007.75,17483.397644
"2056","POL",2008,17689.993176
"2057","POL",2008.25,17950.604938
"2058","POL",2008.5,18245.282356
"2059","POL",2008.75,18294.101859
"2060","POL",2009,18712.159722
"2061","POL",2009.25,18900.75129
"2062","POL",2009.5,19162.243229
"2063","POL",2009.75,19677.073394
"2064","POL",2010,19883.259354
"2065","POL",2010.25,20411.112254
"2066","POL",2010.5,20855.230961
"2067","POL",2010.75,21232.246344
"2068","POL",2011,21621.16804
"2069","POL",2011.25,22050.581477
"2070","POL",2011.5,22439.265614
"2071","POL",2011.75,22730.881441
"2072","POL",2012,23006.968172
"2073","POL",2012.25,23166.537308
"2074","POL",2012.5,23418.779591
"2075","POL",2012.75,23587.983762
"2076","POL",2013,23812.489668
"2077","POL",2013.25,24103.933585
"2078","POL",2013.5,24325.634635
"2079","POL",2013.75,24447.391205
"2080","POL",2014,24581.737013
"2081","POL",2014.25,24805.659139
"2082","POL",2014.5,25042.029269
"2083","POL",2014.75,25341.721251
"2084","POL",2015,25697.051117
"2085","POL",2015.25,26157.201324
"2086","POL",2015.5,26607.71676
"2087","PRT",1995,13365.151048
"2088","PRT",1995.25,13650.12842
"2089","PRT",1995.5,13779.565756
"2090","PRT",1995.75,13889.492182
"2091","PRT",1996,13934.264345
"2092","PRT",1996.25,14086.761246
"2093","PRT",1996.5,14290.169492
"2094","PRT",1996.75,14411.625611
"2095","PRT",1997,14763.535994
"2096","PRT",1997.25,14949.391375
"2097","PRT",1997.5,15186.36812
"2098","PRT",1997.75,15284.084182
"2099","PRT",1998,15460.555562
"2100","PRT",1998.25,15687.474191
"2101","PRT",1998.5,15933.004525
"2102","PRT",1998.75,16130.413753
"2103","PRT",1999,16491.362344
"2104","PRT",1999.25,16680.016845
"2105","PRT",1999.5,16922.577489
"2106","PRT",1999.75,17129.525472
"2107","PRT",2000,17635.645349
"2108","PRT",2000.25,17614.624333
"2109","PRT",2000.5,17959.519457
"2110","PRT",2000.75,18175.433059
"2111","PRT",2001,18218.823156
"2112","PRT",2001.25,18508.050895
"2113","PRT",2001.5,18623.268782
"2114","PRT",2001.75,19000.823223
"2115","PRT",2002,19198.513346
"2116","PRT",2002.25,19283.548829
"2117","PRT",2002.5,19366.20246
"2118","PRT",2002.75,19478.551533
"2119","PRT",2003,19752.44224
"2120","PRT",2003.25,19702.735565
"2121","PRT",2003.5,19905.203547
"2122","PRT",2003.75,19933.15961
"2123","PRT",2004,20018.700207
"2124","PRT",2004.25,20200.091267
"2125","PRT",2004.5,20335.733746
"2126","PRT",2004.75,20634.900892
"2127","PRT",2005,21356.265568
"2128","PRT",2005.25,21934.464744
"2129","PRT",2005.5,22284.961122
"2130","PRT",2005.75,22737.645966
"2131","PRT",2006,23282.641365
"2132","PRT",2006.25,23826.918802
"2133","PRT",2006.5,24042.89742
"2134","PRT",2006.75,24337.237314
"2135","PRT",2007,24863.019597
"2136","PRT",2007.25,25095.099928
"2137","PRT",2007.5,25245.764006
"2138","PRT",2007.75,25681.642942
"2139","PRT",2008,25903.604314
"2140","PRT",2008.25,26010.240375
"2141","PRT",2008.5,26290.170323
"2142","PRT",2008.75,26183.843979
"2143","PRT",2009,25898.581715
"2144","PRT",2009.25,26063.866342
"2145","PRT",2009.5,26395.011739
"2146","PRT",2009.75,26478.507318
"2147","PRT",2010,26749.954957
"2148","PRT",2010.25,26945.979262
"2149","PRT",2010.5,27045.986456
"2150","PRT",2010.75,27030.500373
"2151","PRT",2011,26884.375378
"2152","PRT",2011.25,26975.609926
"2153","PRT",2011.5,27037.476217
"2154","PRT",2011.75,26830.864817
"2155","PRT",2012,27129.152797
"2156","PRT",2012.25,27127.254622
"2157","PRT",2012.5,27193.670711
"2158","PRT",2012.75,27049.387004
"2159","PRT",2013,27418.439624
"2160","PRT",2013.25,27812.641169
"2161","PRT",2013.5,28016.172029
"2162","PRT",2013.75,28477.282675
"2163","PRT",2014,28477.158126
"2164","PRT",2014.25,28776.885459
"2165","PRT",2014.5,28888.995944
"2166","PRT",2014.75,28897.645872
"2167","PRT",2015,28881.594252
"2168","PRT",2015.25,29042.638093
"2169","PRT",2015.5,28996.329774
"2170","SVK",1995,8211.160866
"2171","SVK",1995.25,8377.714632
"2172","SVK",1995.5,8550.599548
"2173","SVK",1995.75,8731.907799
"2174","SVK",1996,8923.806291
"2175","SVK",1996.25,9107.513203
"2176","SVK",1996.5,9284.533673
"2177","SVK",1996.75,9486.934031
"2178","SVK",1997,9753.768373
"2179","SVK",1997.25,9874.285028
"2180","SVK",1997.5,10055.481359
"2181","SVK",1997.75,10131.03228
"2182","SVK",1998,10320.102662
"2183","SVK",1998.25,10350.457856
"2184","SVK",1998.5,10302.130978
"2185","SVK",1998.75,11064.58529
"2186","SVK",1999,10716.915813
"2187","SVK",1999.25,10541.994168
"2188","SVK",1999.5,10500.983043
"2189","SVK",1999.75,10523.981344
"2190","SVK",2000,10778.516517
"2191","SVK",2000.25,11016.999381
"2192","SVK",2000.5,11244.596471
"2193","SVK",2000.75,11484.711377
"2194","SVK",2001,11815.466509
"2195","SVK",2001.25,12138.357404
"2196","SVK",2001.5,12317.600794
"2197","SVK",2001.75,12675.009283
"2198","SVK",2002,12802.384191
"2199","SVK",2002.25,12989.811248
"2200","SVK",2002.5,13310.619122
"2201","SVK",2002.75,13418.438634
"2202","SVK",2003,13648.991352
"2203","SVK",2003.25,13818.858589
"2204","SVK",2003.5,13904.727858
"2205","SVK",2003.75,14178.052324
"2206","SVK",2004,14493.906252
"2207","SVK",2004.25,14727.989109
"2208","SVK",2004.5,15143.671956
"2209","SVK",2004.75,15474.426532
"2210","SVK",2005,15788.791757
"2211","SVK",2005.25,16250.717077
"2212","SVK",2005.5,16720.920739
"2213","SVK",2005.75,17178.565775
"2214","SVK",2006,17861.243177
"2215","SVK",2006.25,18502.27806
"2216","SVK",2006.5,19021.770721
"2217","SVK",2006.75,19606.726718
"2218","SVK",2007,20177.854621
"2219","SVK",2007.25,20802.937809
"2220","SVK",2007.5,21451.027807
"2221","SVK",2007.75,23047.74854
"2222","SVK",2008,22839.921856
"2223","SVK",2008.25,23451.790508
"2224","SVK",2008.5,24113.968913
"2225","SVK",2008.75,24558.358739
"2226","SVK",2009,22462.174098
"2227","SVK",2009.25,22834.681216
"2228","SVK",2009.5,23204.137432
"2229","SVK",2009.75,23659.01483
"2230","SVK",2010,24006.826591
"2231","SVK",2010.25,24262.925429
"2232","SVK",2010.5,24485.515578
"2233","SVK",2010.75,24606.698432
"2234","SVK",2011,24854.085491
"2235","SVK",2011.25,25078.084674
"2236","SVK",2011.5,25270.03933
"2237","SVK",2011.75,25470.005013
"2238","SVK",2012,25689.942212
"2239","SVK",2012.25,25947.119892
"2240","SVK",2012.5,26252.098798
"2241","SVK",2012.75,26510.268849
"2242","SVK",2013,26930.831721
"2243","SVK",2013.25,27261.411604
"2244","SVK",2013.5,27601.917989
"2245","SVK",2013.75,27882.012317
"2246","SVK",2014,28105.639945
"2247","SVK",2014.25,28310.389535
"2248","SVK",2014.5,28434.291997
"2249","SVK",2014.75,28456.288936
"2250","SVK",2015,28443.546842
"2251","SVK",2015.25,28592.305085
"2252","SVK",2015.5,28675.042834
"2253","SVN",1995,13019.704225
"2254","SVN",1995.25,13228.314552
"2255","SVN",1995.5,13359.492266
"2256","SVN",1995.75,13500.260675
"2257","SVN",1996,13690.584917
"2258","SVN",1996.25,13838.219115
"2259","SVN",1996.5,14131.321308
"2260","SVN",1996.75,14418.538009
"2261","SVN",1997,14630.416809
"2262","SVN",1997.25,14991.568665
"2263","SVN",1997.5,15181.370751
"2264","SVN",1997.75,15390.665481
"2265","SVN",1998,15587.839775
"2266","SVN",1998.25,15743.77489
"2267","SVN",1998.5,15980.155424
"2268","SVN",1998.75,16172.246254
"2269","SVN",1999,16475.255689
"2270","SVN",1999.25,17071.691476
"2271","SVN",1999.5,16801.490081
"2272","SVN",1999.75,17141.222976
"2273","SVN",2000,17389.627148
"2274","SVN",2000.25,17819.858694
"2275","SVN",2000.5,18102.69988
"2276","SVN",2000.75,18300.962857
"2277","SVN",2001,18579.425759
"2278","SVN",2001.25,18763.419352
"2279","SVN",2001.5,18989.29848
"2280","SVN",2001.75,19294.128497
"2281","SVN",2002,19812.275059
"2282","SVN",2002.25,19981.851522
"2283","SVN",2002.5,20258.113179
"2284","SVN",2002.75,20652.987193
"2285","SVN",2003,20648.193678
"2286","SVN",2003.25,20682.665119
"2287","SVN",2003.5,21000.213528
"2288","SVN",2003.75,21349.093652
"2289","SVN",2004,21844.023576
"2290","SVN",2004.25,22360.09031
"2291","SVN",2004.5,22761.64641
"2292","SVN",2004.75,22900.378267
"2293","SVN",2005,23240.089342
"2294","SVN",2005.25,23616.931414
"2295","SVN",2005.5,23964.610148
"2296","SVN",2005.75,24561.041274
"2297","SVN",2006,25061.888356
"2298","SVN",2006.25,25767.88277
"2299","SVN",2006.5,26268.794258
"2300","SVN",2006.75,26761.95599
"2301","SVN",2007,27247.680746
"2302","SVN",2007.25,27564.515317
"2303","SVN",2007.5,28109.639822
"2304","SVN",2007.75,28392.665066
"2305","SVN",2008,29335.231587
"2306","SVN",2008.25,29892.978924
"2307","SVN",2008.5,30067.983844
"2308","SVN",2008.75,29012.184448
"2309","SVN",2009,27772.6735
"2310","SVN",2009.25,27334.404267
"2311","SVN",2009.5,27250.17703
"2312","SVN",2009.75,27117.739314
"2313","SVN",2010,27052.528082
"2314","SVN",2010.25,27306.103343
"2315","SVN",2010.5,27507.748083
"2316","SVN",2010.75,27891.664583
"2317","SVN",2011,28139.16679
"2318","SVN",2011.25,28534.083683
"2319","SVN",2011.5,28662.537179
"2320","SVN",2011.75,28566.183092
"2321","SVN",2012,28723.12146
"2322","SVN",2012.25,28502.575323
"2323","SVN",2012.5,28616.293811
"2324","SVN",2012.75,28480.776253
"2325","SVN",2013,28716.144406
"2326","SVN",2013.25,28929.440126
"2327","SVN",2013.5,29249.559702
"2328","SVN",2013.75,29800.275877
"2329","SVN",2014,29941.562494
"2330","SVN",2014.25,30362.728271
"2331","SVN",2014.5,30623.085872
"2332","SVN",2014.75,30576.386787
"2333","SVN",2015,30609.275037
"2334","SVN",2015.25,30809.31327
"2335","SVN",2015.5,30835.502144
"2336","SWE",1993,20016.204731
"2337","SWE",1993.25,20290.470376
"2338","SWE",1993.5,20673.22136
"2339","SWE",1993.75,20619.323718
"2340","SWE",1994,21045.724062
"2341","SWE",1994.25,21332.509871
"2342","SWE",1994.5,21591.044584
"2343","SWE",1994.75,21971.627998
"2344","SWE",1995,22374.742713
"2345","SWE",1995.25,22580.571669
"2346","SWE",1995.5,22773.791377
"2347","SWE",1995.75,23222.496321
"2348","SWE",1996,23493.957
"2349","SWE",1996.25,23435.218909
"2350","SWE",1996.5,23594.99275
"2351","SWE",1996.75,23854.298486
"2352","SWE",1997,24081.929579
"2353","SWE",1997.25,24367.373607
"2354","SWE",1997.5,24616.49952
"2355","SWE",1997.75,25041.703675
"2356","SWE",1998,25073.247307
"2357","SWE",1998.25,25476.821315
"2358","SWE",1998.5,25660.600845
"2359","SWE",1998.75,26022.680274
"2360","SWE",1999,26580.654648
"2361","SWE",1999.25,26801.056088
"2362","SWE",1999.5,27238.692865
"2363","SWE",1999.75,27982.511091
"2364","SWE",2000,28562.577779
"2365","SWE",2000.25,29390.148104
"2366","SWE",2000.5,29742.164609
"2367","SWE",2000.75,29787.120525
"2368","SWE",2001,29608.075399
"2369","SWE",2001.25,29736.188939
"2370","SWE",2001.5,29877.140384
"2371","SWE",2001.75,30110.110675
"2372","SWE",2002,30251.171271
"2373","SWE",2002.25,30793.546274
"2374","SWE",2002.5,30957.545736
"2375","SWE",2002.75,31221.532849
"2376","SWE",2003,31720.334435
"2377","SWE",2003.25,31674.692848
"2378","SWE",2003.5,32312.741106
"2379","SWE",2003.75,32788.004841
"2380","SWE",2004,33781.974089
"2381","SWE",2004.25,34258.599422
"2382","SWE",2004.5,34414.897547
"2383","SWE",2004.75,34333.731312
"2384","SWE",2005,33880.69627
"2385","SWE",2005.25,33960.13922
"2386","SWE",2005.5,34358.76356
"2387","SWE",2005.75,34900.283038
"2388","SWE",2006,36205.121871
"2389","SWE",2006.25,37200.989843
"2390","SWE",2006.5,38167.387594
"2391","SWE",2006.75,38684.048361
"2392","SWE",2007,39551.886056
"2393","SWE",2007.25,40214.538643
"2394","SWE",2007.5,40839.46272
"2395","SWE",2007.75,41779.830228
"2396","SWE",2008,41756.738266
"2397","SWE",2008.25,42234.038106
"2398","SWE",2008.5,42501.024087
"2399","SWE",2008.75,40945.801982
"2400","SWE",2009,39890.344317
"2401","SWE",2009.25,39690.164131
"2402","SWE",2009.5,39492.435757
"2403","SWE",2009.75,39615.997085
"2404","SWE",2010,40465.626221
"2405","SWE",2010.25,41366.188112
"2406","SWE",2010.5,41966.892544
"2407","SWE",2010.75,42917.440049
"2408","SWE",2011,43094.719093
"2409","SWE",2011.25,43583.044501
"2410","SWE",2011.5,44290.063538
"2411","SWE",2011.75,43650.397863
"2412","SWE",2012,44038.948699
"2413","SWE",2012.25,44545.97699
"2414","SWE",2012.5,44716.272948
"2415","SWE",2012.75,44663.905713
"2416","SWE",2013,45199.587213
"2417","SWE",2013.25,44921.959287
"2418","SWE",2013.5,45108.621397
"2419","SWE",2013.75,45243.79637
"2420","SWE",2014,45014.169358
"2421","SWE",2014.25,45193.166875
"2422","SWE",2014.5,45356.696418
"2423","SWE",2014.75,45939.431381
"2424","SWE",2015,46662.830402
"2425","SWE",2015.25,47680.893559
"2426","SWE",2015.5,48520.970859
"2427","USA",1989,22427.168709
"2428","USA",1989.25,22785.476303
"2429","USA",1989.5,23058.724737
"2430","USA",1989.75,23204.522212
"2431","USA",1990,23663.913616
"2432","USA",1990.25,23926.458987
"2433","USA",1990.5,24060.73545
"2434","USA",1990.75,23951.217185
"2435","USA",1991,24002.80665
"2436","USA",1991.25,24276.958702
"2437","USA",1991.5,24485.263717
"2438","USA",1991.75,24640.649832
"2439","USA",1992,24965.47137
"2440","USA",1992.25,25317.13195
"2441","USA",1992.5,25589.969928
"2442","USA",1992.75,25931.848364
"2443","USA",1993,26050.903532
"2444","USA",1993.25,26285.283228
"2445","USA",1993.5,26481.892035
"2446","USA",1993.75,26889.239792
"2447","USA",1994,27211.820782
"2448","USA",1994.25,27639.723215
"2449","USA",1994.5,27863.341797
"2450","USA",1994.75,28248.286597
"2451","USA",1995,28431.202617
"2452","USA",1995.25,28574.595517
"2453","USA",1995.5,28863.29588
"2454","USA",1995.75,29122.171608
"2455","USA",1996,29398.443873
"2456","USA",1996.25,29940.464474
"2457","USA",1996.5,30204.199491
"2458","USA",1996.75,30580.720393
"2459","USA",1997,30923.15676
"2460","USA",1997.25,31384.616514
"2461","USA",1997.5,31792.560838
"2462","USA",1997.75,32045.316978
"2463","USA",1998,32332.060375
"2464","USA",1998.25,32624.59966
"2465","USA",1998.5,33071.911022
"2466","USA",1998.75,33618.240807
"2467","USA",1999,33969.788172
"2468","USA",1999.25,34271.185954
"2469","USA",1999.5,34717.659633
"2470","USA",1999.75,35375.563095
"2471","USA",2000,35658.931263
"2472","USA",2000.25,36447.613847
"2473","USA",2000.5,36628.484735
"2474","USA",2000.75,36936.984601
"2475","USA",2001,36978.347392
"2476","USA",2001.25,37348.949227
"2477","USA",2001.5,37255.238389
"2478","USA",2001.75,37376.489202
"2479","USA",2002,37759.074355
"2480","USA",2002.25,38024.299832
"2481","USA",2002.5,38282.986996
"2482","USA",2002.75,38420.522686
"2483","USA",2003,38776.764534
"2484","USA",2003.25,39175.133418
"2485","USA",2003.5,39952.366878
"2486","USA",2003.75,40514.418742
"2487","USA",2004,41022.868425
"2488","USA",2004.25,41592.488263
"2489","USA",2004.5,42123.88838
"2490","USA",2004.75,42680.08453
"2491","USA",2005,43442.603498
"2492","USA",2005.25,43892.512551
"2493","USA",2005.5,44561.652156
"2494","USA",2005.75,45042.849545
"2495","USA",2006,45842.289814
"2496","USA",2006.25,46244.738747
"2497","USA",2006.5,46488.735878
"2498","USA",2006.75,46896.441359
"2499","USA",2007,47347.883796
"2500","USA",2007.25,47869.452078
"2501","USA",2007.5,48234.137363
"2502","USA",2007.75,48493.704368
"2503","USA",2008,48331.762737
"2504","USA",2008.25,48701.341399
"2505","USA",2008.5,48681.215604
"2506","USA",2008.75,47608.436731
"2507","USA",2009,46969.830556
"2508","USA",2009.25,46731.798244
"2509","USA",2009.5,46766.458694
"2510","USA",2009.75,47250.109477
"2511","USA",2010,47526.877543
"2512","USA",2010.25,48109.68359
"2513","USA",2010.5,48556.779155
"2514","USA",2010.75,49010.786737
"2515","USA",2011,48952.581042
"2516","USA",2011.25,49580.864055
"2517","USA",2011.5,49883.189534
"2518","USA",2011.75,50416.966097
"2519","USA",2012,50933.44557
"2520","USA",2012.25,51318.298292
"2521","USA",2012.5,51551.510531
"2522","USA",2012.75,51666.930856
"2523","USA",2013,52034.612305
"2524","USA",2013.25,52217.542551
"2525","USA",2013.5,52745.509813
"2526","USA",2013.75,53365.222727
"2527","USA",2014,53361.421103
"2528","USA",2014.25,54166.28768
"2529","USA",2014.5,54847.403512
"2530","USA",2014.75,55032.489847
"2531","USA",2015,55046.89308
"2532","USA",2015.25,55776.901114
"2533","USA",2015.5,56121.738698
